rep,arm,k,auc,n,p
8,cfs_iamb,6,0.7767195369883663,2800,46
8,cfs_hiton_mb,6,0.7767195369883663,2800,46
8,cfs_cg,6,0.7684190911644542,2800,46
8,vanilla,8,0.7813001482371462,2800,46
8,causal,8,0.7824028879822226,2800,46
8,iamb_soft_cg,8,0.7813001482371462,2800,46
8,iamb_soft_fz,8,0.7824028879822226,2800,46
8,cfs_iamb,8,0.7826017426903512,2800,46
8,cfs_hiton_mb,8,0.7837559343529157,2800,46
8,cfs_cg,8,0.7716758584821962,2800,46
8,vanilla,10,0.7836405151866592,2800,46
8,causal,10,0.779668983393546,2800,46
8,iamb_soft_cg,10,0.7890582630388893,2800,46
8,iamb_soft_fz,10,0.7893892240216488,2800,46
8,cfs_iamb,10,0.785362068533954,2800,46
8,cfs_hiton_mb,10,0.7868986730967658,2800,46
8,cfs_cg,10,0.7719525863627388,2800,46
9,vanilla,2,0.7282991108552421,2800,46
9,causal,2,0.7282991108552421,2800,46
9,iamb_soft_cg,2,0.7282991108552421,2800,46
9,iamb_soft_fz,2,0.7282991108552421,2800,46
9,cfs_iamb,2,0.7282991108552421,2800,46
9,cfs_hiton_mb,2,0.7282991108552421,2800,46
9,cfs_cg,2,0.5486832480900214,2800,46
9,vanilla,4,0.7651970886558256,2800,46
9,causal,4,0.7651970886558256,2800,46
9,iamb_soft_cg,4,0.7651970886558256,2800,46
9,iamb_soft_fz,4,0.7651970886558256,2800,46
9,cfs_iamb,4,0.7651970886558256,2800,46
9,cfs_hiton_mb,4,0.7651970886558256,2800,46
9,cfs_cg,4,0.5482563362341091,2800,46
9,vanilla,6,0.7743207651595427,2800,46
9,causal,6,0.7743207651595427,2800,46
9,iamb_soft_cg,6,0.7743819512235823,2800,46
9,iamb_soft_fz,6,0.7743207651595427,2800,46
9,cfs_iamb,6,0.7763482488270352,2800,46
9,cfs_hiton_mb,6,0.7763482488270352,2800,46
9,cfs_cg,6,0.5482563362341091,2800,46
9,vanilla,8,0.7829424378196626,2800,46
9,causal,8,0.7829424378196626,2800,46
9,iamb_soft_cg,8,0.7822707817075918,2800,46
9,iamb_soft_fz,8,0.7814225203652252,2800,46
9,cfs_iamb,8,0.7860031316140049,2800,46
9,cfs_hiton_mb,8,0.7860031316140049,2800,46
9,cfs_cg,8,0.5482563362341091,2800,46
9,vanilla,10,0.7817228883159647,2800,46
9,causal,10,0.7817228883159647,2800,46
9,iamb_soft_cg,10,0.7750424825967366,2800,46
9,iamb_soft_fz,10,0.7861060354489807,2800,46
9,cfs_iamb,10,0.7884436212137647,2800,46
9,cfs_hiton_mb,10,0.7882767501300203,2800,46
9,cfs_cg,10,0.5482563362341091,2800,46
10,vanilla,2,0.7600671934230543,2800,46
10,causal,2,0.7600671934230543,2800,46
10,iamb_soft_cg,2,0.7600671934230543,2800,46
10,iamb_soft_fz,2,0.7600671934230543,2800,46
10,cfs_iamb,2,0.7600671934230543,2800,46
10,cfs_hiton_mb,2,0.7600671934230543,2800,46
10,cfs_cg,2,0.6226140911505483,2800,46
10,vanilla,4,0.7885812898578537,2800,46
10,causal,4,0.7885812898578537,2800,46
10,iamb_soft_cg,4,0.7885812898578537,2800,46
10,iamb_soft_fz,4,0.7885812898578537,2800,46
10,cfs_iamb,4,0.7885812898578537,2800,46
10,cfs_hiton_mb,4,0.7885812898578537,2800,46
10,cfs_cg,4,0.6226140911505483,2800,46
10,vanilla,6,0.7963505293985131,2800,46
10,causal,6,0.7963505293985131,2800,46
10,iamb_soft_cg,6,0.7963505293985131,2800,46
10,iamb_soft_fz,6,0.7981026757778279,2800,46
10,cfs_iamb,6,0.7981026757778279,2800,46
10,cfs_hiton_mb,6,0.7981026757778279,2800,46
10,cfs_cg,6,0.6226140911505483,2800,46
10,vanilla,8,0.7988605486164996,2800,46
10,causal,8,0.7991275423504904,2800,46
10,iamb_soft_cg,8,0.7988605486164996,2800,46
10,iamb_soft_fz,8,0.7978162137507336,2800,46
10,cfs_iamb,8,0.8001663148467985,2800,46
10,cfs_hiton_mb,8,0.8017599336965561,2800,46
10,cfs_cg,8,0.6226140911505483,2800,46
10,vanilla,10,0.7957122475031913,2800,46
10,causal,10,0.8043547790487793,2800,46
10,iamb_soft_cg,10,0.7936527802113144,2800,46
10,iamb_soft_fz,10,0.8036859041214376,2800,46
10,cfs_iamb,10,0.8068008310179969,2800,46
10,cfs_hiton_mb,10,0.8067257390303121,2800,46
10,cfs_cg,10,0.6226140911505483,2800,46
11,vanilla,2,0.7266359623872578,2800,46
11,causal,2,0.7266359623872578,2800,46
11,iamb_soft_cg,2,0.7266359623872578,2800,46
11,iamb_soft_fz,2,0.7266359623872578,2800,46
11,cfs_iamb,2,0.7266359623872578,2800,46
11,cfs_hiton_mb,2,0.7266359623872578,2800,46
11,cfs_cg,2,0.618247631125907,2800,46
11,vanilla,4,0.7635798297358709,2800,46
11,causal,4,0.7635798297358709,2800,46
11,iamb_soft_cg,4,0.7635798297358709,2800,46
11,iamb_soft_fz,4,0.7635798297358709,2800,46
11,cfs_iamb,4,0.7635798297358709,2800,46
11,cfs_hiton_mb,4,0.7635798297358709,2800,46
11,cfs_cg,4,0.6273824323685403,2800,46
11,vanilla,6,0.7659813827494237,2800,46
11,causal,6,0.7659813827494237,2800,46
11,iamb_soft_cg,6,0.7659813827494237,2800,46
11,iamb_soft_fz,6,0.7659813827494237,2800,46
11,cfs_iamb,6,0.7700224441607636,2800,46
11,cfs_hiton_mb,6,0.7700224441607636,2800,46
11,cfs_cg,6,0.6273824323685403,2800,46
11,vanilla,8,0.7694342235905651,2800,46
11,causal,8,0.7694342235905651,2800,46
11,iamb_soft_cg,8,0.7694342235905651,2800,46
11,iamb_soft_fz,8,0.7691630580794808,2800,46
11,cfs_iamb,8,0.7710639978418007,2800,46
11,cfs_hiton_mb,8,0.7710639978418007,2800,46
11,cfs_cg,8,0.6273824323685403,2800,46
11,vanilla,10,0.767195369883663,2800,46
