split,k,mu_index,mu_rel,cv_auc,cv_log_loss,cv_stability
5,4,11,43.287612810830616,0.7217459355473786,0.6066668059069582,0.8
5,4,12,100.0,0.7217459355473786,0.6066668059069582,0.8
5,6,0,0.0,0.7722849113603228,0.5719524891748903,0.39666666666666667
5,6,1,0.01,0.7722849113603228,0.5719524891748903,0.39666666666666667
5,6,2,0.023101297000831602,0.7720628674865936,0.571568337881885,0.3380952380952381
5,6,3,0.0533669923120631,0.7726884635193992,0.571405815019489,0.36809523809523814
5,6,4,0.12328467394420659,0.7743517841873702,0.5700153125467057,0.6404761904761905
5,6,5,0.2848035868435802,0.774426123363343,0.5682947477850686,0.6571428571428573
5,6,6,0.6579332246575682,0.7666226743558917,0.5765792737044225,0.6589285714285714
5,6,7,1.5199110829529332,0.7533266984836569,0.5870322376905902,0.6238095238095238
5,6,8,3.511191734215131,0.7553973437742209,0.5849636002939496,0.6961904761904762
5,6,9,8.111308307896872,0.7435093032907798,0.593643826230748,0.5585714285714285
5,6,10,18.73817422860385,0.7248137105939719,0.6052726985887176,0.5204761904761905
5,6,11,43.287612810830616,0.7248137105939719,0.6052726985887176,0.5204761904761905
5,6,12,100.0,0.7248137105939719,0.6052726985887176,0.5204761904761905
5,8,0,0.0,0.7781144954463985,0.5657734934091181,0.4838850038850039
5,8,1,0.01,0.7794009255072395,0.5645482320510868,0.49156177156177144
5,8,2,0.023101297000831602,0.7794009255072395,0.5645482202205437,0.49156177156177144
5,8,3,0.0533669923120631,0.7785022119737321,0.5662198024854083,0.3655944055944056
5,8,4,0.12328467394420659,0.782054167461377,0.5619945404001444,0.9111111111111111
5,8,5,0.2848035868435802,0.7793527892728024,0.5655865160572142,0.6763636363636364
5,8,6,0.6579332246575682,0.7738990371324419,0.5710443280706817,0.5987878787878789
5,8,7,1.5199110829529332,0.7679878153928797,0.576914076481785,0.7316666666666667
5,8,8,3.511191734215131,0.762945211771572,0.5802361915410972,0.6875
5,8,9,8.111308307896872,0.7512960873102784,0.5921056319364307,0.6496031746031746
5,8,10,18.73817422860385,0.7512960873102784,0.5921056319365504,0.6496031746031746
5,8,11,43.287612810830616,0.7489638347830994,0.5941240662473584,0.5513888888888888
5,8,12,100.0,0.7440465561001256,0.5973781766006632,0.8714285714285716
5,10,0,0.0,0.7863717415980359,0.5583893788707822,0.557042957042957
5,10,1,0.01,0.7863717415980359,0.5583893788707821,0.557042957042957
5,10,2,0.023101297000831602,0.7858386948604917,0.5586906042203571,0.5142857142857143
5,10,3,0.0533669923120631,0.7840174872006977,0.5606312124055508,0.3753393665158371
5,10,4,0.12328467394420659,0.7837507059528631,0.5609698016130512,0.7860606060606061
5,10,5,0.2848035868435802,0.7802240704745618,0.5645954877140381,0.7492424242424243
5,10,6,0.6579332246575682,0.7776217349903313,0.5683158907093319,0.5802952602952602
5,10,7,1.5199110829529332,0.7685382464652352,0.5765761412908013,0.5972222222222221
5,10,8,3.511191734215131,0.7705916681489355,0.5741991944495416,0.7579545454545455
5,10,9,8.111308307896872,0.7709597780097022,0.5741461351350982,0.8225
5,10,10,18.73817422860385,0.7637902178828058,0.5809024132151542,0.7644444444444444
5,10,11,43.287612810830616,0.7637902178828058,0.5809024132151575,0.7644444444444444
5,10,12,100.0,0.7551365058887148,0.5881361066794945,0.6794444444444444
6,2,0,0.0,0.7234359220533746,0.6036609435740453,0.26666666666666666
6,2,1,0.01,0.7234359220533746,0.6036609435740453,0.26666666666666666
6,2,2,0.023101297000831602,0.7234359220533746,0.6036609435740453,0.26666666666666666
6,2,3,0.0533669923120631,0.7252646460663442,0.6007247498385392,0.4333333333333333
6,2,4,0.12328467394420659,0.7252646460663442,0.6007247498385392,0.4333333333333333
6,2,5,0.2848035868435802,0.7252646460663442,0.6007247498385392,0.4333333333333333
6,2,6,0.6579332246575682,0.7252646460663442,0.6007247498385392,0.4333333333333333
6,2,7,1.5199110829529332,0.7279881761378288,0.5997207539392416,0.5333333333333333
6,2,8,3.511191734215131,0.7288354010090858,0.5979798796662458,0.5999999999999999
6,2,9,8.111308307896872,0.7099032632059439,0.60863607749009,0.5999999999999999
6,2,10,18.73817422860385,0.7099032632059439,0.6086360774900805,0.5999999999999999
6,2,11,43.287612810830616,0.7099032632059439,0.6086360774900805,0.5999999999999999
6,2,12,100.0,0.7099032632059439,0.6086360774900805,0.5999999999999999
6,4,0,0.0,0.758609703253348,0.58140980432213,0.39619047619047615
6,4,1,0.01,0.758609703253348,0.58140980432213,0.39619047619047615
6,4,2,0.023101297000831602,0.758609703253348,0.58140980432213,0.39619047619047615
6,4,3,0.0533669923120631,0.7612612386338553,0.5785011632384014,0.5371428571428571
6,4,4,0.12328467394420659,0.7612612386338553,0.5785011617198436,0.5371428571428571
6,4,5,0.2848035868435802,0.758609703253348,0.5814097953459598,0.39619047619047615
6,4,6,0.6579332246575682,0.7612612386338553,0.5785011613647637,0.5371428571428571
6,4,7,1.5199110829529332,0.7492619186916603,0.5882706858653544,0.4628571428571429
6,4,8,3.511191734215131,0.731878751122417,0.5998775430296918,0.25928571428571423
6,4,9,8.111308307896872,0.7172923798522874,0.6103683710962299,0.5633333333333332
6,4,10,18.73817422860385,0.7172923798522874,0.6103683710962299,0.5633333333333332
6,4,11,43.287612810830616,0.7172923798522874,0.6103683710962298,0.5633333333333332
6,4,12,100.0,0.7172923798522874,0.6103683710962298,0.5633333333333332
6,6,0,0.0,0.7701167756402152,0.5732681782342922,0.3428571428571429
6,6,1,0.01,0.7701167756402152,0.5732681692391912,0.3428571428571429
6,6,2,0.023101297000831602,0.7701167756402152,0.5732681692391809,0.3428571428571429
6,6,3,0.0533669923120631,0.7728608453147089,0.5704593356664729,0.41809523809523813
6,6,4,0.12328467394420659,0.770663930005479,0.5719779401619932,0.4628571428571428
6,6,5,0.2848035868435802,0.7727757073636973,0.569355420119152,0.6285714285714287
6,6,6,0.6579332246575682,0.7713221730989991,0.5706155082699905,0.8857142857142858
6,6,7,1.5199110829529332,0.7595308986978179,0.5804147103843118,0.8071428571428572
6,6,8,3.511191734215131,0.7595308986978179,0.5804147103843023,0.8071428571428572
6,6,9,8.111308307896872,0.7377837959083664,0.5993789724483125,0.3011904761904762
6,6,10,18.73817422860385,0.7233779156942626,0.6078692990173999,0.5163095238095238
6,6,11,43.287612810830616,0.7233779156942626,0.6078692990173999,0.5163095238095238
6,6,12,100.0,0.7239703246204499,0.6075591830284275,0.4904761904761905
6,8,0,0.0,0.7792420141426307,0.5643640914161759,0.4584126984126984
6,8,1,0.01,0.7792420141426307,0.564364091416176,0.4584126984126984
6,8,2,0.023101297000831602,0.7787381041674257,0.5647385973024651,0.3905916305916306
6,8,3,0.0533669923120631,0.7774482738175601,0.5662594244118633,0.46181818181818174
6,8,4,0.12328467394420659,0.7791600171728883,0.5638474319176614,0.711111111111111
6,8,5,0.2848035868435802,0.7776670674150161,0.5652504115671363,0.6577777777777777
6,8,6,0.6579332246575682,0.7736823258548405,0.5687091522141525,0.6686868686868687
6,8,7,1.5199110829529332,0.769625677468299,0.5735883548309542,0.7055555555555556
6,8,8,3.511191734215131,0.7641267007695655,0.5786622922864999,0.75
6,8,9,8.111308307896872,0.7406805192727095,0.5975981523062562,0.3510858585858586
6,8,10,18.73817422860385,0.7406805192727095,0.5975981523062428,0.3510858585858586
6,8,11,43.287612810830616,0.7413304302294266,0.5987929673782448,0.6488888888888888
6,8,12,100.0,0.7465793335290642,0.5952586884876135,0.85
6,10,0,0.0,0.7829347630262858,0.5605052501852266,0.42323313940960994
6,10,1,0.01,0.782052062282437,0.5618401691151685,0.37567873303167415
6,10,2,0.023101297000831602,0.78079050147834,0.5634082667762704,0.3310170221934928
6,10,3,0.0533669923120631,0.7819271688093488,0.5613250653140822,0.4184065934065934
6,10,4,0.12328467394420659,0.7828466069615917,0.5616492352832104,0.6561771561771561
6,10,5,0.2848035868435802,0.7804603634166046,0.5637249711500693,0.7151515151515152
6,10,6,0.6579332246575682,0.7779567413230125,0.5660604706319994,0.6311688311688312
6,10,7,1.5199110829529332,0.766742521685772,0.5764393298502275,0.5149999999999999
6,10,8,3.511191734215131,0.7721681942965153,0.5722672084870132,0.8388888888888889
6,10,9,8.111308307896872,0.7721681942965153,0.5722672084870288,0.8388888888888889
6,10,10,18.73817422860385,0.7653217323472494,0.5798746880477037,0.6598484848484849
6,10,11,43.287612810830616,0.7611141104136708,0.5820718527905856,0.6620454545454545
6,10,12,100.0,0.7584080689715769,0.5859154700689153,0.7825
7,2,0,0.0,0.7356097139685446,0.5910399236557919,1.0
7,2,1,0.01,0.7356097139685446,0.5910399236557919,1.0
7,2,2,0.023101297000831605,0.7356097139685446,0.5910399236557919,1.0
7,2,3,0.0533669923120631,0.7356097139685446,0.5910399236557919,1.0
7,2,4,0.1232846739442066,0.7356097139685446,0.5910399236557919,1.0
7,2,5,0.2848035868435802,0.7356097139685446,0.5910399236557919,1.0
7,2,6,0.6579332246575682,0.7356097139685446,0.5910399238675235,1.0
7,2,7,1.5199110829529334,0.7320127139378274,0.5949403291152676,0.7333333333333333
7,2,8,3.511191734215131,0.7346436504245717,0.5927675507304906,1.0
7,2,9,8.111308307896872,0.7145379192945687,0.6051507668261478,0.5999999999999999
7,2,10,18.73817422860385,0.7145379192945687,0.6051507668261478,0.5999999999999999
7,2,11,43.287612810830616,0.7145379192945687,0.6051507668261478,0.5999999999999999
7,2,12,100.0,0.7145379192945687,0.6051507668261478,0.5999999999999999
7,4,0,0.0,0.766428839308484,0.5744245522250849,0.76
7,4,1,0.01,0.766428839308484,0.5744245522250849,0.76
7,4,2,0.023101297000831605,0.766428839308484,0.5744245522250854,0.76
7,4,3,0.0533669923120631,0.7642317754151959,0.5774725678581378,0.4228571428571429
7,4,4,0.1232846739442066,0.766428839308484,0.574424552962512,0.76
7,4,5,0.2848035868435802,0.766428839308484,0.5744245531324101,0.76
7,4,6,0.6579332246575682,0.766428839308484,0.5744245528723027,0.76
7,4,7,1.5199110829529334,0.7562796594853419,0.5816048050092888,0.8400000000000001
7,4,8,3.511191734215131,0.7396253424398218,0.5927447049010995,0.38428571428571423
7,4,9,8.111308307896872,0.7237191361265707,0.6050563958885162,0.5549999999999999
7,4,10,18.73817422860385,0.7237191361265707,0.6050563958885162,0.5549999999999999
7,4,11,43.287612810830616,0.7237191361265707,0.6050563958885162,0.5549999999999999
7,4,12,100.0,0.7237191361265707,0.6050563958885162,0.5549999999999999
7,6,0,0.0,0.7739571885038801,0.5695652338860399,0.38575757575757574
7,6,1,0.01,0.7739571885038801,0.5695652338861166,0.38575757575757574
7,6,2,0.023101297000831605,0.7739571885038801,0.5695652338861166,0.38575757575757574
7,6,3,0.0533669923120631,0.7729905927718143,0.5698128592042134,0.4167099567099567
7,6,4,0.1232846739442066,0.7708177102196544,0.5719799460417694,0.5642857142857143
7,6,5,0.2848035868435802,0.7708577514803043,0.5717984583077353,0.6428571428571429
7,6,6,0.6579332246575682,0.76688718541076,0.575285493652884,0.6857142857142857
7,6,7,1.5199110829529334,0.7608106531912355,0.5784522684191824,0.8800000000000001
7,6,8,3.511191734215131,0.7571554939312699,0.5811487586889258,0.7533333333333333
7,6,9,8.111308307896872,0.7464295893722395,0.5901483995886834,0.48571428571428577
7,6,10,18.73817422860385,0.7314695184804995,0.6021009385701088,0.5014285714285714
7,6,11,43.287612810830616,0.7314695184804995,0.6021009385701088,0.5014285714285714
7,6,12,100.0,0.7314790550053898,0.6020168611909137,0.537142857142857
7,8,0,0.0,0.7846934932326391,0.5586351730942214,0.6408080808080807
7,8,1,0.01,0.7846934932326391,0.5586351730942214,0.6408080808080807
7,8,2,0.023101297000831605,0.7843982424220345,0.5596014520496997,0.5494949494949495
7,8,3,0.0533669923120631,0.7820633196678861,0.5609553950948613,0.5062626262626262
7,8,4,0.1232846739442066,0.7758020160285052,0.5679186950923654,0.6064646464646464
7,8,5,0.2848035868435802,0.7757589109360009,0.568032880538516,0.6242424242424242
7,8,6,0.6579332246575682,0.7754441870416129,0.5681353815572069,0.711111111111111
7,8,7,1.5199110829529334,0.7669207732657275,0.5763400807466523,0.6666666666666666
7,8,8,3.511191734215131,0.7680406777433225,0.574475776749115,0.7660714285714285
7,8,9,8.111308307896872,0.7496638971455432,0.5910637362227947,0.5777777777777777
7,8,10,18.73817422860385,0.7496638971455432,0.5910637362225964,0.5777777777777777
7,8,11,43.287612810830616,0.7487953104585319,0.5915534614389817,0.4717171717171717
7,8,12,100.0,0.7494858370104316,0.5925344799482064,0.8178571428571427
7,10,0,0.0,0.7875454199321228,0.5572492984082306,0.5682650682650683
7,10,1,0.01,0.7875454199321228,0.5572492829074671,0.5682650682650683
7,10,2,0.023101297000831605,0.7860390304604463,0.5585756286467175,0.4978021978021978
7,10,3,0.0533669923120631,0.7871354343690643,0.5583100236432603,0.48676323676323674
7,10,4,0.1232846739442066,0.7820210024994982,0.5626201065227077,0.7121212121212122
7,10,5,0.2848035868435802,0.7761921727632564,0.5680537289024421,0.6099067599067599
7,10,6,0.6579332246575682,0.7743367464805937,0.5704229969265062,0.5396853146853148
7,10,7,1.5199110829529334,0.770769573270871,0.5725780224096372,0.6063888888888889
7,10,8,3.511191734215131,0.7728960533073883,0.5702660941598757,0.7855555555555556
7,10,9,8.111308307896872,0.7728960533073883,0.5702660941598858,0.7855555555555556
7,10,10,18.73817422860385,0.7646154194535107,0.5783354756107343,0.6857575757575758
7,10,11,43.287612810830616,0.7646154194535107,0.5783354756107346,0.6857575757575758
7,10,12,100.0,0.7603848955732666,0.5841253334210709,0.7244444444444446
8,2,0,0.0,0.7225385279177301,0.6032699113087074,0.33333333333333337
8,2,1,0.01,0.7225385279177301,0.6032699113087074,0.33333333333333337
8,2,2,0.023101297000831605,0.7225385279177301,0.6032699113087074,0.33333333333333337
8,2,3,0.053366992312063107,0.7225385279177301,0.6032699113087074,0.33333333333333337
8,2,4,0.12328467394420659,0.7225385279177301,0.6032699113087074,0.33333333333333337
8,2,5,0.2848035868435802,0.7225385279177301,0.6032699113087074,0.33333333333333337
8,2,6,0.6579332246575682,0.7225385279177301,0.6032699084569532,0.33333333333333337
8,2,7,1.5199110829529332,0.7248002415919639,0.6011676792299013,0.4666666666666666
8,2,8,3.511191734215131,0.7248002415919639,0.6011676792299013,0.4666666666666666
8,2,9,8.111308307896872,0.7024104877486014,0.6109073625157089,0.6
8,2,10,18.73817422860385,0.703096354618714,0.6106075247488725,0.7333333333333333
8,2,11,43.287612810830616,0.703096354618714,0.6106075247488725,0.7333333333333333
8,2,12,100.0,0.703096354618714,0.6106075247488725,0.7333333333333333
8,4,0,0.0,0.7538177987986121,0.585617139529441,0.2838095238095238
8,4,1,0.01,0.7538177987986121,0.5856171395132682,0.2838095238095238
8,4,2,0.023101297000831605,0.7538177987986121,0.5856171395132671,0.2838095238095238
8,4,3,0.053366992312063107,0.7538177987986121,0.5856171395132671,0.2838095238095238
8,4,4,0.12328467394420659,0.757813149117675,0.5829049034829142,0.4038095238095239
8,4,5,0.2848035868435802,0.757813149117675,0.5829049034829142,0.4038095238095239
8,4,6,0.6579332246575682,0.7568907764302824,0.5823247627248588,0.49714285714285716
8,4,7,1.5199110829529332,0.7476277012117458,0.5897496924631088,0.6
8,4,8,3.511191734215131,0.7276976521575762,0.5991927366386094,0.35
8,4,9,8.111308307896872,0.6998897934895896,0.6132266115734721,0.4
8,4,10,18.73817422860385,0.6998897934895896,0.6132266115734722,0.4
8,4,11,43.287612810830616,0.6998897934895896,0.6132266115734721,0.4
8,4,12,100.0,0.6998897934895896,0.6132266115734721,0.4
8,6,0,0.0,0.7676326630620747,0.575651018521623,0.4376190476190476
8,6,1,0.01,0.7676326630620747,0.5756510185216144,0.4376190476190476
8,6,2,0.023101297000831605,0.7676326630620747,0.5756510185216144,0.4376190476190476
8,6,3,0.053366992312063107,0.7676326630620747,0.5756510286525109,0.4376190476190476
8,6,4,0.12328467394420659,0.7668375161888761,0.5759058560183092,0.5428571428571429
8,6,5,0.2848035868435802,0.7692799930851265,0.5723973729091789,0.7142857142857143
8,6,6,0.6579332246575682,0.7634841211502977,0.5777562378848558,0.6857142857142856
8,6,7,1.5199110829529332,0.7477943996668288,0.5902514501221935,0.6444444444444445
8,6,8,3.511191734215131,0.7493484717629569,0.5881651734691113,0.7333333333333333
8,6,9,8.111308307896872,0.7352988818335273,0.5984377961429509,0.41547619047619044
8,6,10,18.73817422860385,0.7158226584974009,0.6133575749158942,0.5088095238095238
8,6,11,43.287612810830616,0.7158226584974009,0.613357574915894,0.5088095238095238
8,6,12,100.0,0.7117384520541389,0.6128566665469939,0.46880952380952384
8,8,0,0.0,0.7772623501569063,0.5663935327609207,0.5062626262626262
8,8,1,0.01,0.7772623501569063,0.5663935327609207,0.5062626262626262
8,8,2,0.023101297000831605,0.7762163841069347,0.567055757619739,0.5163636363636364
8,8,3,0.053366992312063107,0.7756361819326071,0.567729582271357,0.5264646464646464
8,8,4,0.12328467394420659,0.7751149254829517,0.5684501737593199,0.7587878787878788
8,8,5,0.2848035868435802,0.7713287929474005,0.5723413784897529,0.5818181818181817
8,8,6,0.6579332246575682,0.7676057550606088,0.5756424896436363,0.6555555555555556
8,8,7,1.5199110829529332,0.7623076325773404,0.5792556561467548,0.6072619047619048
8,8,8,3.511191734215131,0.7535926910930286,0.5881000989464251,0.4463636363636364
8,8,9,8.111308307896872,0.7444216515546679,0.5950907977650071,0.5241666666666667
8,8,10,18.73817422860385,0.7444216515546679,0.5950907977650025,0.5241666666666667
8,8,11,43.287612810830616,0.7378700446680824,0.600388842532612,0.43992424242424233
8,8,12,100.0,0.7388530696537776,0.601419202848454,0.5607539682539682
8,10,0,0.0,0.7806733215180433,0.5640852808409592,0.46089743589743587
8,10,1,0.01,0.7803703521942221,0.5644480943272718,0.47042124542124536
8,10,2,0.023101297000831605,0.7803703521942221,0.5644480980785689,0.47042124542124536
8,10,3,0.053366992312063107,0.7801254356620312,0.563316089630403,0.5481185481185481
8,10,4,0.12328467394420659,0.7779432651775401,0.5652941965617992,0.5957375957375957
8,10,5,0.2848035868435802,0.7752201658569549,0.5681313714472477,0.645
8,10,6,0.6579332246575682,0.7722069675922454,0.5712944277993369,0.5906560106560106
8,10,7,1.5199110829529332,0.7661564568702625,0.5771708499262211,0.5368939393939394
8,10,8,3.511191734215131,0.7631280558847503,0.5798871224166045,0.6708333333333333
8,10,9,8.111308307896872,0.7606680139240407,0.5823949466549816,0.5158585858585858
8,10,10,18.73817422860385,0.756763832068583,0.5860261942526461,0.6180555555555556
8,10,11,43.287612810830616,0.756763832068583,0.5860261942526414,0.6180555555555556
8,10,12,100.0,0.7543288800976655,0.5890444774966632,0.9428571428571428
9,2,0,0.0,0.7283272192422071,0.5980939166216714,0.4
9,2,1,0.01,0.7283272192422071,0.5980939166216714,0.4
9,2,2,0.023101297000831602,0.7283272192422071,0.5980939166216714,0.4
9,2,3,0.0533669923120631,0.7283272192422071,0.5980939166216714,0.4
9,2,4,0.12328467394420659,0.7283272192422071,0.5980939166216714,0.4
9,2,5,0.2848035868435802,0.7283272192422071,0.5980939166216714,0.4
9,2,6,0.6579332246575682,0.7283272192422071,0.5980939165535045,0.4
9,2,7,1.5199110829529332,0.7283272192422071,0.598093916625761,0.4
9,2,8,3.5111917342151306,0.7294765612219896,0.5964795337398332,0.7333333333333333
9,2,9,8.111308307896872,0.7122268049927103,0.6064256300265527,1.0
9,2,10,18.73817422860385,0.7122268049927103,0.6064256300265527,1.0
9,2,11,43.287612810830616,0.7122268049927103,0.6064256300265527,1.0
9,2,12,100.0,0.7122268049927103,0.6064256300265527,1.0
9,4,0,0.0,0.7630096601068234,0.5779913466440754,0.48571428571428565
9,4,1,0.01,0.7630096601068234,0.5779913466440754,0.48571428571428565
9,4,2,0.023101297000831602,0.7630096601068234,0.5779913466440754,0.48571428571428565
9,4,3,0.0533669923120631,0.7630096601068234,0.5779913466647737,0.48571428571428565
9,4,4,0.12328467394420659,0.7620307840452153,0.5790279644362055,0.5371428571428571
9,4,5,0.2848035868435802,0.764092199265509,0.577602951646867,0.8400000000000001
9,4,6,0.6579332246575682,0.764092199265509,0.5776029515268432,0.8400000000000001
9,4,7,1.5199110829529332,0.7450318098466941,0.5918381166478787,0.5233333333333333
9,4,8,3.5111917342151306,0.7369416057507745,0.5961389245854296,0.51
9,4,9,8.111308307896872,0.7273196478843559,0.6024453632812992,0.85
9,4,10,18.73817422860385,0.7273196478843559,0.6024453632812992,0.85
9,4,11,43.287612810830616,0.7273196478843559,0.6024453632812992,0.85
9,4,12,100.0,0.7273196478843559,0.6024453632812992,0.85
9,6,0,0.0,0.7699381361701458,0.5722151487801934,0.35051948051948056
9,6,1,0.01,0.7699381361701458,0.5722151481900439,0.35051948051948056
9,6,2,0.023101297000831602,0.7699381361701458,0.5722151481900439,0.35051948051948056
9,6,3,0.0533669923120631,0.7697953204593818,0.5731357459534577,0.38142857142857145
9,6,4,0.12328467394420659,0.7700074799215075,0.5743298897956961,0.5809523809523809
9,6,5,0.2848035868435802,0.7713025400016144,0.5717360411001617,0.7428571428571429
9,6,6,0.6579332246575682,0.7692171134546436,0.5731757283789667,0.6857142857142857
9,6,7,1.5199110829529332,0.7586022890517123,0.5818174080590152,0.7285714285714286
9,6,8,3.5111917342151306,0.7468836751123846,0.5913636706643953,0.4011904761904762
9,6,9,8.111308307896872,0.7433494389880283,0.5928956456008445,0.5204365079365079
9,6,10,18.73817422860385,0.7363949157106926,0.6007109822655959,0.8666666666666666
9,6,11,43.287612810830616,0.7363949157106926,0.6007109822655959,0.8666666666666666
9,6,12,100.0,0.7332289644619793,0.6009570309791171,0.62
9,8,0,0.0,0.7771086463777993,0.5681285746609858,0.4133688533688534
9,8,1,0.01,0.7769301226318523,0.5682648212537599,0.3655944055944056
9,8,2,0.023101297000831602,0.7769301226318523,0.568264820654558,0.3655944055944056
9,8,3,0.0533669923120631,0.776026060072249,0.568023788906452,0.37585081585081587
9,8,4,0.12328467394420659,0.7774274734781027,0.5665869230719824,0.6763636363636363
9,8,5,0.2848035868435802,0.7745834095898151,0.5697442264798485,0.6787878787878787
9,8,6,0.6579332246575682,0.7732734725308795,0.5705812294848991,0.7074999999999999
9,8,7,1.5199110829529332,0.7690637439896676,0.5744102065693001,0.7791666666666666
9,8,8,3.5111917342151306,0.7597542541115994,0.5821219638692386,0.6176587301587302
9,8,9,8.111308307896872,0.7497088288218784,0.5925789295698879,0.5730555555555557
9,8,10,18.73817422860385,0.7497088288218784,0.5925789295697063,0.5730555555555557
9,8,11,43.287612810830616,0.7461496498630955,0.5937028108338901,0.5833333333333333
9,8,12,100.0,0.7482900275094811,0.5931288462163028,0.7507936507936508
9,10,0,0.0,0.7810421035788042,0.5641693544423189,0.4635947385947386
9,10,1,0.01,0.7812591548853082,0.5641806993188766,0.41423576423576425
9,10,2,0.023101297000831602,0.7821941157855561,0.563356462471299,0.47105394605394607
9,10,3,0.0533669923120631,0.7839904156138985,0.5612748761211368,0.5915750915750916
9,10,4,0.12328467394420659,0.7788956089839065,0.5662826000241071,0.7046620046620047
9,10,5,0.2848035868435802,0.7789211668706125,0.5659438186040494,0.706993006993007
9,10,6,0.6579332246575682,0.7738779953438899,0.5708170399284548,0.5642191142191143
9,10,7,1.5199110829529332,0.7689256722535701,0.5741826897315683,0.6428787878787879
9,10,8,3.5111917342151306,0.7662684813923469,0.5767868858142012,0.6288888888888888
9,10,9,8.111308307896872,0.7644168697196404,0.5791577049754866,0.566060606060606
9,10,10,18.73817422860385,0.7626744230402441,0.5810013524380186,0.7091666666666667
9,10,11,43.287612810830616,0.7626744230402441,0.5810013524380274,0.7091666666666667
9,10,12,100.0,0.7611769107516996,0.5833856901602139,0.8275757575757575
