rep,arm,k,auc,n,p
10,cfs_cg,2,0.6957142857142857,700,61
10,vanilla,4,0.6967989417989418,700,61
10,causal,4,0.706005291005291,700,61
10,iamb_soft_cg,4,0.7024603174603175,700,61
10,iamb_soft_fz,4,0.7277777777777779,700,61
10,cfs_iamb,4,0.717116402116402,700,61
10,cfs_hiton_mb,4,0.717116402116402,700,61
10,cfs_cg,4,0.7178042328042328,700,61
10,vanilla,6,0.7237301587301588,700,61
10,causal,6,0.7142328042328042,700,61
10,iamb_soft_cg,6,0.7157142857142856,700,61
10,iamb_soft_fz,6,0.733042328042328,700,61
10,cfs_iamb,6,0.7334920634920634,700,61
10,cfs_hiton_mb,6,0.7334920634920634,700,61
10,cfs_cg,6,0.7178042328042328,700,61
10,vanilla,8,0.7351322751322752,700,61
10,causal,8,0.6732010582010581,700,61
10,iamb_soft_cg,8,0.7374074074074074,700,61
10,iamb_soft_fz,8,0.7366666666666666,700,61
10,cfs_iamb,8,0.7216931216931217,700,61
10,cfs_hiton_mb,8,0.7216931216931217,700,61
10,cfs_cg,8,0.7178042328042328,700,61
10,vanilla,10,0.7251851851851852,700,61
10,causal,10,0.7179629629629629,700,61
10,iamb_soft_cg,10,0.7326719576719577,700,61
10,iamb_soft_fz,10,0.7432539682539683,700,61
10,cfs_iamb,10,0.7248412698412698,700,61
10,cfs_hiton_mb,10,0.7325132275132276,700,61
10,cfs_cg,10,0.7178042328042328,700,61
11,vanilla,2,0.6796296296296296,700,61
11,causal,2,0.6796296296296296,700,61
11,iamb_soft_cg,2,0.6796296296296296,700,61
11,iamb_soft_fz,2,0.6796296296296296,700,61
11,cfs_iamb,2,0.6796296296296296,700,61
11,cfs_hiton_mb,2,0.6796296296296296,700,61
11,cfs_cg,2,0.6078042328042328,700,61
11,vanilla,4,0.7324603174603175,700,61
11,causal,4,0.7137037037037037,700,61
11,iamb_soft_cg,4,0.71505291005291,700,61
11,iamb_soft_fz,4,0.7072486772486772,700,61
11,cfs_iamb,4,0.7072486772486772,700,61
11,cfs_hiton_mb,4,0.7072486772486772,700,61
11,cfs_cg,4,0.633968253968254,700,61
11,vanilla,6,0.7236772486772487,700,61
11,causal,6,0.7510582010582011,700,61
11,iamb_soft_cg,6,0.7243650793650793,700,61
11,iamb_soft_fz,6,0.7021693121693122,700,61
11,cfs_iamb,6,0.6933862433862434,700,61
11,cfs_hiton_mb,6,0.7215873015873016,700,61
11,cfs_cg,6,0.633968253968254,700,61
11,vanilla,8,0.7235449735449736,700,61
11,causal,8,0.7426190476190476,700,61
11,iamb_soft_cg,8,0.7224338624338624,700,61
11,iamb_soft_fz,8,0.7111375661375662,700,61
11,cfs_iamb,8,0.7111375661375662,700,61
11,cfs_hiton_mb,8,0.7234656084656085,700,61
11,cfs_cg,8,0.633968253968254,700,61
11,vanilla,10,0.758015873015873,700,61
11,causal,10,0.7442592592592594,700,61
11,iamb_soft_cg,10,0.7403439153439153,700,61
11,iamb_soft_fz,10,0.7143386243386244,700,61
11,cfs_iamb,10,0.7143386243386244,700,61
11,cfs_hiton_mb,10,0.7210846560846561,700,61
11,cfs_cg,10,0.633968253968254,700,61
12,vanilla,2,0.6699735449735449,700,61
12,causal,2,0.6699735449735449,700,61
12,iamb_soft_cg,2,0.6699735449735449,700,61
12,iamb_soft_fz,2,0.6699735449735449,700,61
12,cfs_iamb,2,0.6861375661375662,700,61
12,cfs_hiton_mb,2,0.6861375661375662,700,61
12,cfs_cg,2,0.6835449735449735,700,61
12,vanilla,4,0.6933597883597884,700,61
12,causal,4,0.7276190476190476,700,61
12,iamb_soft_cg,4,0.6916402116402116,700,61
12,iamb_soft_fz,4,0.7002910052910054,700,61
12,cfs_iamb,4,0.7030687830687831,700,61
12,cfs_hiton_mb,4,0.7124074074074074,700,61
12,cfs_cg,4,0.6761904761904762,700,61
12,vanilla,6,0.7178042328042328,700,61
12,causal,6,0.7281481481481482,700,61
12,iamb_soft_cg,6,0.6983862433862434,700,61
12,iamb_soft_fz,6,0.7178042328042328,700,61
12,cfs_iamb,6,0.7229894179894181,700,61
12,cfs_hiton_mb,6,0.7096825396825397,700,61
12,cfs_cg,6,0.6761904761904762,700,61
12,vanilla,8,0.7288624338624339,700,61
12,causal,8,0.7180423280423279,700,61
12,iamb_soft_cg,8,0.7013756613756614,700,61
12,iamb_soft_fz,8,0.7288624338624339,700,61
12,cfs_iamb,8,0.7183333333333333,700,61
12,cfs_hiton_mb,8,0.7405291005291006,700,61
12,cfs_cg,8,0.6761904761904762,700,61
12,vanilla,10,0.7271957671957672,700,61
12,causal,10,0.7242328042328041,700,61
12,iamb_soft_cg,10,0.7202116402116403,700,61
12,iamb_soft_fz,10,0.7271957671957672,700,61
12,cfs_iamb,10,0.7463227513227514,700,61
12,cfs_hiton_mb,10,0.7338095238095238,700,61
12,cfs_cg,10,0.6761904761904762,700,61
13,vanilla,2,0.7452380952380953,700,61
13,causal,2,0.7452380952380953,700,61
13,iamb_soft_cg,2,0.7452380952380953,700,61
13,iamb_soft_fz,2,0.7452380952380953,700,61
13,cfs_iamb,2,0.7204497354497355,700,61
13,cfs_hiton_mb,2,0.7204497354497355,700,61
13,cfs_cg,2,0.7204497354497355,700,61
13,vanilla,4,0.770079365079365,700,61
13,causal,4,0.770079365079365,700,61
13,iamb_soft_cg,4,0.7608994708994709,700,61
13,iamb_soft_fz,4,0.770079365079365,700,61
13,cfs_iamb,4,0.7466931216931216,700,61
13,cfs_hiton_mb,4,0.7407671957671957,700,61
13,cfs_cg,4,0.74515873015873,700,61
13,vanilla,6,0.743835978835979,700,61
13,causal,6,0.743835978835979,700,61
13,iamb_soft_cg,6,0.7355291005291006,700,61
13,iamb_soft_fz,6,0.743835978835979,700,61
13,cfs_iamb,6,0.761137566137566,700,61
13,cfs_hiton_mb,6,0.7571164021164021,700,61
13,cfs_cg,6,0.74515873015873,700,61
13,vanilla,8,0.7579100529100529,700,61
13,causal,8,0.7579100529100529,700,61
13,iamb_soft_cg,8,0.7525661375661375,700,61
13,iamb_soft_fz,8,0.7579100529100529,700,61
13,cfs_iamb,8,0.7792063492063491,700,61
13,cfs_hiton_mb,8,0.7631481481481481,700,61
13,cfs_cg,8,0.74515873015873,700,61
13,vanilla,10,0.7791798941798941,700,61
13,causal,10,0.7791798941798941,700,61
13,iamb_soft_cg,10,0.7482275132275132,700,61
13,iamb_soft_fz,10,0.7791798941798941,700,61
13,cfs_iamb,10,0.794973544973545,700,61
13,cfs_hiton_mb,10,0.789973544973545,700,61
